affiliation,pmid,lon,lat,Country,Address
"Department Of Biomedical Sciences, West Virginia School Of Osteopathic Medicine, 400 Lee Street North, Lewisburg, Wv. Electronic Address: Tliu@Osteo.wvsom.edu.",32408199,-80.4381192,37.8040415,United States,"400 N Lee St, Lewisburg, Wv 24901, Usa"
"Weill Cornell Medical College, New York, New York, Usa.",32406565,-73.95458529999999,40.7654069,United States,"1300 York Ave, New York, Ny 10065, Usa"
"University Of Colorado School Of Medicine, Aurora, Colorado, Usa.",32406565,-104.8377105,39.7451972,United States,"13001 E 17th Pl, Aurora, Co 80045, Usa"
"The Warren Alpert Medical School Of Brown University, Providence, Rhode Island, Usa.",32406565,-71.4084642,41.8189032,United States,"222 Richmond St, Providence, Ri 02903, Usa"
"Dallas Veterans Affairs Medical Center, Dallas, Texas, Usa.",32406565,-96.7897588,32.6948153,United States,"4500 S Lancaster Rd, Dallas, Tx 75216, Usa"
"Metro Health-University Of Michigan Health, Wyoming, Michigan, Usa.",32406565,-85.7161928,42.8578708,United States,"2122 Health Dr Sw, Wyoming, Mi 49519, Usa"
"Newton-Wellesley Hospital, Newton, Ma, Usa.",32406565,-71.2464092,42.3324357,United States,"Newton-Wellesley Hospital, Newton, Ma 02462, Usa"
"Ascension - Columbia St. Mary's Hospital, Milwaukee, Wisconsin, Usa.",32406565,-87.88037609999999,43.0610113,United States,"2301 N Lake Dr, Milwaukee, Wi 53211, Usa"
"West Virginia University, Morgantown, West Virginia, Usa.",32406565,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Piedmont Heart Institute, Atlanta, Georgia, Usa.",32406565,-84.39730780000001,33.808734,United States,"275 Collier Rd Nw #500, Atlanta, Ga 30309, Usa"
"Columbia University Medical Center, New York, New York, Usa.",32406565,-73.9414554,40.8409611,United States,"630 W 168th St, New York, Ny 10032, Usa"
"Massachusetts General Hospital, Boston, Massachusetts, Usa.",32406565,-71.067566,42.3626109,United States,"55 Fruit St, Boston, Ma 02114, Usa"
"Univeristy Hospitals Cleveland Medical Center And Case Western Reserve, University School Of Medicine, Cleveland, Ohio, Usa.",32406565,-81.620474,41.504468,United States,"Health Education Campus, 9501 Euclid Ave, Cleveland, Oh 44106, Usa"
"Duke University Medical Center, Duke Clinical Research Institute, Durham, North Carolina, Usa.",32406565,-78.90006149999999,35.9990488,United States,"300 W Morgan St, Durham, Nc 27701, Usa"
"Ochsner Clinical School, University Of Queensland, Au, Ochsner Health System, New Orleans, Louisiana, Usa.",32406565,153.0136905,-27.4975028,Australia,"St Lucia Qld 4072, Australia"
"Department Of Pharmaceutical Systems And Policy, West Virginia University School Of Pharmacy, Morgantown, Wv 26506, Usa.",32403412,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Social &Amp; Behavioral Sciences, West Virginia University School Of Public Health, Morgantown, Wv 26506, Usa.",32403412,-95.61463900000001,37.0381422,United States,"602 S Union St, Coffeyville, Ks 67337, Usa"
"Public Health Training Center, West Virginia University School Of Public Health, Morgantown, Wv 26506, Usa.",32403412,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, West Virginia University, Morgantown, Wv, Usa. Electronic Address: Stacy.r.tressler@Gmail.com.",32389678,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, West Virginia University, Morgantown, Wv, Usa.",32389678,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Internal Medicine, West Virginia University School Of Medicine, Morgantown, West Virginia.",32387529,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Ophthalmology &Amp; Visual Science, Yale School Of Medicine, New Haven, Connecticut.",32387529,-87.620953,41.89369130000001,United States,"259 E Erie St Suite 1520, Chicago, Il 60611, Usa"
"West Virginia Clinical And Translational Science Institute, Wvu Health Sciences Center Erma Byrd Biomedical Research Center, Morgantown, West Virginia.",32387529,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Internal Medicine, West Virginia University School Of Medicine, Morgantown, West Virginia. Electronic Address: David.hinkle@Wvumedicine.org.",32387529,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Radiation Oncology, West Virginia University, Morgantown, Wv.",32384016,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"School Of Medicine, West Virginia University, Morgantown, Wv.",32384016,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Division Of Cardiovascular Medicine, Heart &Amp; Vascular Institute, West Virginia University, Morgantown, West Virginia, Usa.",32374943,-82.3435942,29.6399303,United States,"1600 Sw Archer Rd, Gainesville, Fl 32610, Usa"
"Department Of Medicine, West Virginia University, Morgantown, West Virginia, Usa.",32374943,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Division Of Cardiovascular Medicine, University Of California San Diego, La Jolla, California, Usa.",32374943,-117.227457,32.876425,United States,"9444 Medical Center Dr, La Jolla, Ca 92037, Usa"
"Department Of Pathology, Anatomy And Laboratory Medicine, West Virginia University, Morgantown, Wv, Usa.",32366559,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pathology And Laboratory Medicine, University Of Texas Health Sciences Center At Houston, Houston, Tx, Usa.",32366559,-95.4032312,29.7031663,United States,"7000 Fannin St #1200, Houston, Tx 77030, Usa"
"Department Of Pathology, Massachusetts General Hospital, Boston, Ma, Usa.",32366559,-71.0686711,42.3629999,United States,"55 Fruit St, Boston, Ma 02114, Usa"
"Department Of Pathology, University Hospital Dr. Jose Eleuterio Gonzalez, Monterrey, Mexico.",32366559,-100.3161126,25.6866142,Mexico,"Monterrey, Nuevo Leon, Mexico"
"Department Of Biostatistics, West Virginia University, Morgantown, Wv, Usa.",32366559,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Pathology, Ut Southwestern Medical Center, Dallas, Tx, Usa Flavia.rosado@Utsouthwestern.edu.",32366559,-96.8419366,32.8173287,United States,"5323 Harry Hines Blvd, Dallas, Tx 75390, Usa"
"Stem Cell And Tissue Engineering Laboratory, Department Of Orthopedics, West Virginia University, Morgantown, Wv, United States.",32351957,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Plastic And Reconstructive Surgery, Shanghai Ninth People's Hospital Affiliated With Shanghai Jiao Tong University School Of Medicine, Shanghai, China.",32351957,121.470674,31.21234,China,"China, Shanghai Shi, 卢湾区重庆南路280号"
"Department Of Biochemistry And Molecular Genetics, University Of Colorado Denver, Aurora, Co, United States.",32351957,-104.8377105,39.7451972,United States,"13001 E 17th Pl, Aurora, Co 80045, Usa"
"Bioinformatics Core Facility, West Virginia University, Morgantown, Wv, United States.",32351957,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Microbiology, Immunology And Cell Biology, School Of Medicine, West Virginia University, Morgantown, Wv, United States.",32351957,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Wvu Cancer Institute, Robert C. Byrd Health Sciences Center, West Virginia University, Morgantown, Wv, United States.",32351957,-79.9584371,39.6539232,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Respiratory Health Division, National Institute For Occupational Safety And Health, Us Centers For Disease Control And Prevention, Morgantown, West Virginia.",32338710,-79.95449380000001,39.6552559,United States,"1095 Willowdale Rd, Morgantown, Wv 26505, Usa"
"Office Of The Director, National Institute For Occupational Safety And Health, Us Centers For Disease Control And Prevention, Cincinnati, Ohio.",32338710,-84.4206047,39.1195642,United States,"4676 Columbia Pkwy, Cincinnati, Oh 45226, Usa"
"Department Of Medicine, West Virginia University, Morgantown, West Virginia.",32336535,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Cardiovascular Medicine, Mayo Clinic, Rochester, Minnesota. Electronic Address: Alkhouli.mohamad@Mayo.edu.",32336535,-94.6858998,46.729553,United States,"Minnesota, Usa"
"Department Of Epidemiology, West Virginia University School Of Public Health, Morgantown, Wv, Usa.",32333589,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical Systems And Policy, West Virginia University School Of Pharmacy, Morgantown, Wv, Usa.",32333589,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical And Pharmacological Sciences, West Virginia University School Of Pharmacy, Morgantown, Wv, United States.",32317959,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Physiology And Pharmacology, West Virginia University School Of Medicine, Morgantown, Wv, United States.",32317959,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Microbiology, Immunology And Cell Biology, West Virginia University, Morgantown, Wv, United States.",32317959,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Neuroscience, Center For Basic And Translational Stroke Research, Rockefeller Neuroscience Institute, West Virginia University, Morgantown, Wv, United States.",32317959,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Cardiology, West Virginia University, Morgantown, West Virginia. Electronic Address: Pfarjo@Hsc.wvu.edu.",32305226,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Endocrinology, West Virginia University, Morgantown, West Virginia.",32305226,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Medicine, West Virginia University, Morgantown, West Virginia.",32305226,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"West Virginia Clinical And Translational Science Institute, West Virginia University, Morgantown, West Virginia.",32305226,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Cardiology, West Virginia University, Morgantown, West Virginia.",32305226,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Medicine, John H. Stroger, Jr. Hospital Of Cook County, Chicago, Illinois.",32301992,-87.67369,41.8728476,United States,"1969 Ogden Ave, Chicago, Il 60612, Usa"
"Department Of Medicine, Dow University Of Health Sciences, Karachi, Pakistan.",32301992,67.0109015,24.8576745,Pakistan,"Mission Rd, New Labour Colony Nanakwara, Karachi, Karachi City, Sindh 74200, Pakistan"
"Department Of Medicine, Guthrie Robert Packer Hospital, Sayre, Pennsylvania.",32301992,-76.5202662,41.9803037,United States,"1 Guthrie Square, Sayre, Pa 18840, Usa"
"Department Of Medicine, Mayo Clinic, Rochester, Minnesota.",32301992,-92.4667509,44.0226729,United States,"200 1st St Sw, Rochester, Mn 55905, Usa"
"Division Of Cardiovascular Medicine, Department Of Internal Medicine, University Of Oklahoma Health Sciences Center, Oklahoma City.",32301992,-97.5048466,35.4742188,United States,"865 Research Pkwy, Oklahoma City, Ok 73104, Usa"
"Division Of Cardiovascular Medicine, Baptist Health Louisville, Louisville, Kentucky.",32301992,-85.63900459999999,38.2382251,United States,"4000 Kresge Way, Louisville, Ky 40207, Usa"
"Medical Research Council Biostatistics Unit, Department Of Biostatistics, University Of Cambridge, Cambridge, United Kingdom.",32301992,0.1437284,52.1731852,United Kingdom,"Forvie Site, Robinson Way, Cambridge Cb2 0sr, Uk"
"Population Health Sciences Institute, Department Of Biostatistics, Newcastle University, Newcastle Upon Tyne, United Kingdom.",32301992,-1.6236229,54.9824609,United Kingdom,"Baddiley-Clark Bldg, Newcastle Upon Tyne Ne2 4ax, Uk"
"Cardiovascular Division, Department Of Medicine, Brigham And Women's Hospital, Harvard Medical School, Boston, Massachusetts.",32301992,-71.1067067,42.3360887,United States,"75 Francis St, Boston, Ma 02115, Usa"
"Cardiology Section, Department Of Medicine, Veterans Administration Boston Healthcare System, Boston, Massachusetts.",32301992,-71.1099407,42.3272945,United States,"150 S Huntington Ave, Boston, Ma 02130, Usa"
"Cardiovascular Research Foundation, Department Of Cardiovascular Medicine, Columbia University Medical Center, New York, New York.",32301992,-73.9414554,40.8409611,United States,"630 W 168th St, New York, Ny 10032, Usa"
"Heart &Amp; Vascular Center, Brigham And Women's Hospital, Harvard Medical School, Boston, Massachusetts.",32301992,-95.6393167,37.0412191,United States,"1400 W 4th St, Coffeyville, Ks 67337, Usa"
"Heart, Vascular &Amp; Thoracic Institute, Tomsich Family Department Of Cardiovascular Medicine, Cleveland Clinic, Cleveland, Ohio.",32301992,-94.88006399999999,36.8736104,United States,"30 B St Sw, Miami, Ok 74354, Usa"
"School Of Nursing, West Virginia University, Morgantown, Wv, Usa.",32297352,-79.958219,39.655109,United States,"6700 Robert C. Bryd Health Sciences Center, Morgantown, Wv 26506, Usa"
"Department Of Biostatistics School Of Public Health, West Virginia University, Morgantown, Wv, Usa.",32297352,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Epidemiology School Of Public Health, West Virginia University, Morgantown, Wv, Usa.",32297352,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Section Of Pulmonary, Critical Care, And Sleep Medicine, School Of Medicine, West Virginia University, Morgantown, Wv, Usa.",32297352,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"School Of Nursing And School Of Preventive Medicine, University Of Kansas Medical Center, Kansas City, Ks, Usa.",32297352,-94.6113987,39.05634999999999,United States,"3901 Rainbow Blvd, Kansas City, Ks 66160, Usa"
"Department Of Neuroscience, Rockefeller Neuroscience Institute, West Virginia University, Morgantown, Wv, Usa.",32297170,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Biochemistry, West Virginia University, Morgantown, Wv, Usa.",32297170,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Microbiology, Immunology And Cell Biology, West Virginia University, Morgantown, Wv, Usa.",32297170,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Experimental Stroke Core Center For Basic And Translational Stroke Research, Rockefeller Neuroscience Institute, West Virginia University, 64 Medical Center Drive, Morgantown, Wv, 26506, Usa.",32297170,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Neuroscience, Rockefeller Neuroscience Institute, West Virginia University, Morgantown, Wv, Usa. Xuren@Hsc.wvu.edu.",32297170,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Microbiology, Immunology And Cell Biology, West Virginia University, Morgantown, Wv, Usa. Xuren@Hsc.wvu.edu.",32297170,-79.9580682,39.6549175,United States,"1 Medical Center Dr #1000, Morgantown, Wv 26506, Usa"
"Experimental Stroke Core Center For Basic And Translational Stroke Research, Rockefeller Neuroscience Institute, West Virginia University, 64 Medical Center Drive, Morgantown, Wv, 26506, Usa. Xuren@Hsc.wvu.edu.",32297170,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Internal Medicine, John H Stroger Jr. Hospital Of Cook County, Chicago, Illinois.",32292918,-87.67369,41.8728476,United States,"1969 Ogden Ave, Chicago, Il 60612, Usa"
"Department Of Internal Medicine, Dow University Of Health Sciences, Karachi, Pakistan.",32292918,67.0577698,24.847903,Pakistan,"Chanesar Goth Masoom Shah Colony, Karachi, Karachi City, Sindh, Pakistan"
